FoodID	taxonomy	Main.food.description
13230500.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk;Pudding_ready_to_eat_tapioca	Pudding ready to eat tapioca
13252200.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk;Milk_dessert_or_milk_candy_Puerto_Rican_style	Milk dessert or milk candy Puerto Rican style
13411000.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_White_sauces_and_milk_gravies;White_sauce_milk_sauce	White sauce milk sauce
14010000.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_NS_as_to_type;Cheese_NFS	Cheese NFS
14101010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;Cheese_Blue_or_Roquefort	Cheese Blue or Roquefort
14102010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;Cheese_Brick	Cheese Brick
14104100.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;Cheese_Cheddar	Cheese Cheddar
14104110.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;Cheese_Cheddar_reduced_fat	Cheese Cheddar reduced fat
14104200.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;Cheese_Colby	Cheese Colby
14104250.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;Cheese_Colby_Jack	Cheese Colby Jack
14104700.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;Cheese_goat	Cheese goat
14105010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;Cheese_Gouda_or_Edam	Cheese Gouda or Edam
14106200.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;Cheese_Monterey	Cheese Monterey
14107010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;Cheese_Mozzarella_NFS	Cheese Mozzarella NFS
14107030.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;Cheese_Mozzarella_part_skim	Cheese Mozzarella part skim
14107200.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;Cheese_Muenster	Cheese Muenster
14108010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;Cheese_Parmesan_dry_grated	Cheese Parmesan dry grated
14108015.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;Cheese_Parmesan_dry_grated_reduced_fat	Cheese Parmesan dry grated reduced fat
